name,symbol,market_cap,price,volume_24h,percent_change_1h,percent_change_24h,percent_change_7d
Uquid Coin,UQC,84568459.25531428,8.456845925531427,1104068.64935482,-0.76710644,5.14487255,20.71152693
NFPrompt,NFP,84300646.3868623,0.2878534613221515,14340321.6950991,-2.2913124,3.2716169,13.55316299
Bancor,BNT,83944100.20220445,0.6967102489738825,11173544.43187817,-2.22016666,4.67678042,8.40520025
Origin Protocol,OGN,83761554.55560027,0.12306392430383338,15358502.24847035,-2.52854552,3.71998726,16.7132253
NKN,NKN,83773676.82219353,0.10722907439205377,12281199.89978936,-2.35164667,4.04517348,27.64448552
Radiant Capital,RDNT,83626316.75308445,0.07131972480747546,41958908.99251094,-3.17881051,5.60745725,18.37569583
Stella,ALPHA,83242959.98137526,0.09290508926492771,13950119.31551963,-2.43581594,6.41454586,12.98337376
AI Analysis Token,AIAT,83300291.84102651,0.5690320227628995,647752.42476301,0.15264982,-6.46044309,2.84801756
Altura,ALU,82802715.81611013,0.08363910688495974,10925118.10162697,-2.58506427,12.69173731,76.91907224
DAO Maker,DAO,82800627.37959631,0.4299267393898577,5237669.49799148,-1.32997134,-3.00031827,-7.03444324
Unizen,ZCX,82833023.63127887,0.120038405408069,1936337.5894995,0.05824311,6.36600658,36.26171595
Rifampicin,$RIF,82736278.93850964,0.08276507313586824,165918496.79341787,-9.60937,-35.91859016,-30.63728666
Heroes of Mavia,MAVIA,81596471.81245837,2.1029337222878723,43633654.09250449,-3.47676906,27.84855,49.97237803
RSS3,RSS3,82190019.90143302,0.12177802707158375,7718031.66183688,-1.43393889,5.15170637,1.95745404
NYM,NYM,81856670.14969008,0.1019254643699638,1738367.53327167,-0.08445967,0.97902639,-0.77070172
Renzo,REZ,81021870.03148279,0.048275468280329296,89780456.9909355,-1.90495869,18.66647506,26.12209654
Gains Network,GNS,81111335.22744258,2.4529601216301065,3786767.40833668,-1.29716611,7.41157298,13.85946465
MobileCoin,MOB,79474671.52414533,0.4004421298652639,33791.92161435,-0.00421123,-0.19630713,-1.11731906
Lista DAO,LISTA,79139143.8646285,0.42873546969950677,43198263.92004052,-1.08010259,7.55775105,9.76078955
LeverFi,LEVER,78868824.00435166,0.0022802299919396957,17995891.31065334,-2.73779775,6.23528069,12.40230807
MARBLEX,MBX,77283274.87613374,0.43891106798360463,2517790.52951155,-1.97743805,-1.51261712,10.95253747
Bazaars,BZR,77227654.99120715,6.6162923944274965,480497.72969601,-1.68393179,4.19091443,-0.98410313
Pocket Network,POKT,77490308.1496241,0.04726904216236925,1548171.96684034,-1.43299469,-5.29143591,-7.37162967
Neiro Ethereum,NEIRO,76772553.65995586,0.07677255365995586,16190675.17273351,-3.06607614,1.86455212,-16.24969469
LTO Network,LTO,76720663.16295889,0.17682370725343716,11306572.4516452,-2.20704879,7.14224477,4.460632
MAGA (magamemecoin.com),TRUMP,76570363.00739545,1.7403400619586182,2307848.22439203,-1.94261441,5.40775998,16.26032683
MetaMAFIA,MAF,76410629.89019363,0.2822571573050078,1354873.83123508,7.91653633,20.25985113,41.95377776
Gods Unchained,GODS,76053096.73523548,0.23036697288309374,2357205.51896394,-1.86166616,4.05675006,-0.29788006
Aragon,ANT,76203519.84522897,1.7642854292775054,18704.66426796,1.17457498,-58.3524893,-43.47496704
Tensor,TNSR,75440894.82943566,0.6035271586354853,35332339.19098149,-2.10809482,-1.2476576,1.86142343
KARRAT,KARRAT,75580041.87350456,0.5094957495688117,2467595.915147,0.17359535,3.18155956,-3.59833066
Milady Meme Coin,LADYS,75080233.21156941,1.0223816303636596e-07,7618284.26668101,-2.46236195,1.64498318,-14.80390103
ResearchCoin,RSC,75076598.22912946,0.7885081951446812,514674.48179027,-1.69368769,20.25882041,-21.37667977
NikolAI,NIKO,75059919.77325328,0.07505991977325327,8503942.12753151,1.88504473,-13.93915738,-39.90609626
Badger DAO,BADGER,74206408.22344159,3.6570946964524618,15342447.84925755,-1.87734774,7.33734584,9.42307805
MESSIER,M87,73350454.90989214,8.289626730869749e-05,1420954.20875679,-11.29207649,-3.68852446,36.23240289
Radworks,RAD,73971987.22512244,1.4288168936087795,33998713.79168845,-1.88612795,0.28200586,6.85200729
QuarkChain,QKC,74064398.71691748,0.010487647666664464,10540257.8255914,-0.80905755,7.17276181,10.04776018
ArchLoot,AL,74203649.44145015,0.1328443793886145,4082000.90551093,-0.17659377,3.43015506,7.90521737
Hasbulla's Cat,BARSIK,73694475.07596448,0.07369480174127156,13846312.31190084,3.93474662,-7.95597879,-61.66414475
Gitcoin,GTC,73066590.09564401,0.8505551714539176,11693227.77837814,-2.15690989,2.32319388,11.33800181
XPLA,XPLA,73773416.13691196,0.09935035949953648,4083444.97518862,-2.34637714,5.71876661,5.92910555
Stargate Finance,STG,73120177.35149966,0.35783862017919943,57680009.11043,-1.55338399,8.6157977,10.74787076
Staika,STIK,72771939.2251726,1.605628296796833,317550.68078039,-0.19761826,26.10573058,-5.98900082
NetMind Token,NMT,72595911.85808755,2.1702678757061107,3943797.84830263,1.25681546,13.75555053,1.350799
Hoppy,HOPPY,71077747.74135724,0.0001689551635203053,5163072.00847102,-3.48868173,21.19822574,-9.01293144
PaLM AI,PALM,71470560.1454129,0.9257844578421361,1387690.85337677,-0.73727049,-3.98241431,73.27127123
Metacraft,MCT,70199906.14399938,1.333050002430624,2085.47928153,-0.16006749,0.64221484,10.61982298
Polymath,POLY,70019430.56215076,0.07569681155998996,9024.42428825,24.28017686,46.03506281,51.86967888
Cobak Token,CBK,69554464.75922325,0.7776488696894674,5796435.42572548,-0.06646963,3.53196418,9.34712879
Hippocrat,HPO,69581082.23378575,0.06724536339798277,12168515.28963444,-0.38141808,7.73696548,9.70323026
Telos,TLOS,69424740.80958478,0.1848498588546755,17506473.46423303,0.64673647,-11.48859885,-12.1961564
AI Companions,AIC,68179059.7530465,0.09090544936624174,6914659.71520073,1.83872408,52.7427166,42.58029587
Alien Worlds,TLM,68134567.08335413,0.013891055693455924,49578567.9046965,-2.40361277,1.95651638,13.49062567
BUSD,BUSD,68254845.21727572,1.0004597287141963,15836792.60016065,-0.04828312,-0.03661485,-0.07996327
MovieBloc,MBL,68046906.15982355,0.003770213758314322,44512717.77158237,-1.4712325,8.84466638,20.45520298
Crown by Third Time Games,CROWN,68162327.78717169,0.35759000692031695,351321.75668143,-0.36583499,-1.7131223,15.6881455
Myria,MYRIA,67579131.74858987,0.0026694185604778146,3214574.63644893,-4.17063726,14.09043086,31.9305796
Zebec Network,ZBCN,67757883.13673529,0.0010070220017861788,19075362.62111078,-1.70640718,5.7516167,1.46480998
Bellscoin,BELLS,67805265.14158951,1.2445003758739759,919106.48491669,-2.59936936,17.25713535,-2.14408224
Shrub,SHRUB,67295852.57127781,0.07142556814008112,8359959.83150355,-0.40538226,-17.45747474,-50.94410072
Liquity USD,LUSD,66868398.65889289,0.9946861859871602,169375.68090945,-0.55438212,-0.24082299,-0.42769336
McDull,MCDULL,67393669.60670123,8.919750389124057e-06,103156.61250552,-0.97478686,-4.75724682,-6.86818923
Covalent X Token,CXT,66799290.7553843,0.06974744553051358,5925881.79628846,-0.85494203,10.02578216,-2.50071169
Gemini Dollar,GUSD,66805339.453520864,0.9972936932665732,2677599.96117317,-0.67694732,-0.18405027,0.00680341
DeFi Pulse Index,DPI,66647456.34005724,119.22975398722794,367898.91579334,-0.06110714,11.82322519,23.33511169
Bifrost,BFC,66291160.84889355,0.04780709448730834,6355029.48774432,-0.25197482,2.94287339,3.4163082
Venom,VENOM,66241145.581505656,0.06698337022141924,1095392.35079643,0.4760958,3.22609412,-6.4470627
Victoria VR,VR,65733275.44746176,0.012318258677849579,2621404.99232541,1.24242748,11.09866416,17.73536197
USDX [Kava],USDX,65180131.354939,0.584222728227332,278568.06645982,0.00221252,-0.42120651,0.79783233
CoinEx Token,CET,64737468.19495122,0.09135534897016752,232787.35289927,-0.26430859,0.36493664,-7.3443496
Access Protocol,ACS,64046020.071755685,0.0017469467757098907,1662944.69509553,-0.50845946,1.803256,-5.28493475
ArbDoge AI,AIDOGE,64087761.3777262,3.67357954095953e-10,11015871.85697287,-3.67179486,2.07972923,-9.29135879
Pirate Chain,ARRR,63944791.70435686,0.32589345074475556,231631.18063256,4.38764457,-4.72836923,37.36284344
Automata Network,ATA,63380979.37046436,0.1126570726111376,8496983.21092576,-2.1116917,5.66803626,12.28162091
Shadow Token,SHDW,63147738.74021534,0.39067917335403657,500643.50882832,0.15948239,-4.08191522,39.38993556
Ethernity Chain,ERN,62599608.21204315,2.658383347494965,8787991.49315266,-1.43641172,6.15357653,9.60163948
REI Network,REI,62567614.20327719,0.06586064652976546,12525398.4600633,-1.57278432,2.99477926,5.64353906
Toko Token,TKO,61940696.39221922,0.3667700671965783,3833068.25999321,-0.70995825,7.75576828,13.21455642
insurance,INSURANCE,61907080.46321486,3.310539062204003,595480.15411431,0.00742579,-0.01935343,31.02460436
Bluzelle,BLZ,61364106.36798286,0.13616366339119024,8786383.4435555,-2.17059829,3.44244009,11.50272744
Stride,STRD,61482035.42995051,0.7000458388452017,127513.37879255,-0.99072751,2.32400252,8.42041843
Kujira,KUJI,61222487.50399271,0.5003889197323145,399862.02454175,0.03187801,-2.56102176,-19.79906533
Sweat Economy,SWEAT,60724024.46761434,0.008932942313283329,8221542.09637016,-2.88501531,4.65002336,17.45256938
Aergo,AERGO,60504275.011420116,0.12965201868668286,19469028.45920775,-2.0660115,6.56964404,10.63760629
Save,SLND,60778149.91448224,1.2013233086168402,312027.13417116,0.35212499,3.56856093,-13.20560385
Contentos,COS,60566680.88428975,0.011700408238253603,149968428.6286774,-1.19277536,30.73982934,60.73504779
Tectum,TET,60094119.61667277,7.705499035769828,1079268.42157301,-1.88542013,1.53535996,-6.50335736
Function X,FX,59561026.710097365,0.14579696137418524,1471855.97265716,-2.15382235,-0.22752117,8.37824246
Venus BUSD,vBUSD,60137961.52277848,0.022316543168434854,0.0,-0.03996403,-0.02997602,-0.0699161
Anchored Coins AEUR,AEUR,59693290.47284138,1.047074276197337,1499357.22075545,-0.12491652,0.29966879,-1.0353312
Metadium,META,59407477.92026626,0.03487155073981205,6356488.78692464,-0.76355674,6.16884362,7.99297079
WazirX,WRX,59307181.57366837,0.15531259450676133,2190427.52059953,-1.81522563,6.1173711,12.37130825
Onyxcoin,XCN,59165601.96495992,0.0019215666623441493,15106969.90090382,-3.29653844,1.78709381,16.67877788
Helium Mobile,MOBILE,58220353.421819516,0.0006521124975254919,2653442.7499744,-4.10294038,3.96065555,-12.34529409
Matr1x Fire,FIRE,58209251.57031731,0.8722932970494125,7443384.19678457,-2.07220545,3.64657771,-7.14474288
A3S Protocol,AA,58320914.440386705,0.24341453873289062,3314937.96180296,0.00842104,0.15530849,-1.28681907
Aavegotchi,GHST,58174547.47292243,1.1028809947324698,11367429.38314072,-1.34752219,0.11407723,14.46156045
LimeWire,LMWR,57968921.09980317,0.1877583238714422,5055607.68201286,-0.71803219,-2.63973041,-20.27607004
Gearbox Protocol,GEAR,57923586.78415254,0.005792358678415254,936659.51555512,0.06708138,7.05850926,23.47442973
ALEX Lab,ALEX,57270470.21416827,0.0944293917470274,5767196.30598962,0.17302824,8.44185078,6.19031741
Gems,GEMS,57704838.78034352,0.14428690095128408,10019246.11162213,0.599463,-1.10615938,-6.49412666
Star Atlas,ATLAS,57375131.48252125,0.0033098127592701243,3212951.13223498,-1.28892555,3.55710421,4.10043014
TokenFi,TOKEN,57166140.45762879,0.05716500921926135,22791038.11332718,-2.61074586,5.60805041,-3.89180764
LooksRare,LOOKS,57102910.85899749,0.05710624169475682,8678827.01221155,-1.321066,2.76479041,-8.13059918
Decentralized Social,DESO,56937780.40149909,6.408638605493758,645621.37942511,-0.68605758,5.14707164,39.84669279
Mode,MODE,56878819.15262331,0.022751527579143824,3828348.84878676,-1.9268085,28.25578454,72.9229811
OX Coin,OX,56867922.89376562,0.01430353667684685,1979958.42804709,-1.8165488,3.45375843,35.62394437
GamerCoin,GHX,56857773.23683034,0.08747819105012042,11492526.80228026,-2.34298139,8.39030562,20.90134753
PeiPei (ETH),PEIPEI,56588153.76490893,1.376317203905575e-07,2310782.98423877,-3.16407685,0.51935232,13.33277362
Dimitra,DMTR,56623772.24591455,0.11638931541982092,1475735.55900661,1.7200622,11.97380842,29.8266378
Zero1 Labs,DEAI,56561651.49992848,0.6200491137780195,4355041.38487923,-6.82619851,-2.23748625,-18.76341846
Perpetual Protocol,PERP,56340951.240565225,0.8536228790711547,14551616.71714886,-3.18871013,5.05657902,10.95521586
Dione Protocol,DIONE,56282762.310952075,0.0055475913122101485,592570.46150908,0.63127316,4.5371419,5.35207843
Swell Network,SWELL,55934144.62441073,0.035729661659998656,59589823.10873867,-2.5695358,6.92786862,-10.85848995
Verasity,VRA,55529554.16567204,0.005640799507193373,53510144.39772877,-3.74082171,28.74372755,59.15961716
Forta,FORT,54308304.236386135,0.11296941374914005,1059557.9728423,1.60475135,4.86244614,15.35378206
Ampleforth Governance Token,FORTH,54121494.360104516,3.7943907648060398,4243459.29267075,-1.4034373,2.09896158,11.74933653
Ren,REN,54141424.99367479,0.05418870461884452,21517506.11771057,-2.83809121,5.97455055,27.04279146
OMG Network,OMG,53773413.091166064,0.3834237255840391,10111159.37741132,-1.5342569,2.3500032,24.54896763
Euler,EUL,53674874.043777,3.3466357338030517,1265940.66887244,-0.2822659,-2.72703472,-13.76380048
Parcl,PRCL,52696369.618522815,0.3636695809984033,31580902.00845088,-2.0854722,3.72480479,-9.38772023
Across Protocol,ACX,52659840.33675417,0.38141689211994056,540226.727784,-1.70266842,3.40484337,-6.8180682
The Root Network,ROOT,52015931.03748079,0.03595188933126289,4165990.20233485,-2.20326043,14.55372883,42.88016313
Alchemix,ALCX,52086289.108408816,22.107063435484825,3554057.36782055,-2.19785439,3.41510985,4.75346448
ARC,ARC,52249610.2661605,0.05887601574155699,575926.08608635,-0.25109573,1.50324869,8.27323018
LUKSO,LYX,52204488.259371206,1.7096099015598674,637167.37348116,-2.34029154,-4.09095094,15.73763993
SaucerSwap,SAUCE,51823923.87595506,0.07109306239288234,819539.29624417,0.04221583,-4.2994878,-17.15431923
Dego Finance,DEGO,51737196.37347844,2.464003069292053,3750284.84797961,-2.17198861,7.28828603,14.74940581
Pangolin,PNG,51774540.233677655,0.23709116977901024,1647080.38796114,-1.51760051,3.92380959,1.81299303
ViciCoin,VCNT,51418278.556069285,22.556280574530636,141288.05799898,-0.32165937,0.54716526,1.82495251
Star Atlas DAO,POLIS,51005429.0881009,0.19080080278494213,946132.76373534,-0.60436091,13.97952762,21.97232734
Gelato,GEL,50979398.02287951,0.2272601138337383,148511.67046474,-0.22933931,6.64594299,19.7119759
SIGMA,SIGMA,50466883.89424358,0.05608371239803847,5493834.96933965,-3.33446991,-6.79844694,-38.25171709
Bitcoin Palladium,BTCP,50662002.748234615,20.45385428077163,0.0,0.0,0.0,0.12491259
RabBitcoin,RBTC,50730723.15008583,6.820937566398095e-06,4427941.31490078,1.70203028,-5.60569254,-38.59485103
district0x,DNT,50599634.086074,0.050599634086074,1183741.89838683,-0.00246767,0.98538877,-1.5476391
Ice Open Network,ICE,50457667.889561966,0.007627529838180258,11253003.64373726,-1.04567766,-0.71257462,-2.63025297
Elastos,ELA,49920546.32199936,2.2304422058849593,729255.58593955,3.56452969,3.03892935,11.91926986
Stronghold Token,SHX,49745265.495702244,0.00858579233141161,577917.69181305,3.05927986,3.80073285,23.31858017
Grok,GROK,49499673.46779485,0.0078313311697805,8511656.58099368,-1.59402132,3.16827601,-11.63676508
PepeFork,PORK,49381182.22253355,1.1738140251143014e-07,1417596.10327378,-1.53665806,1.33326507,0.39394547
RARI,RARI,49290673.01206386,1.994600489250276,1925623.785205,-0.82563866,8.69489284,12.72175113
ORIGYN,OGY,49085427.22965868,0.0062699807046211805,216609.89068524,-2.5163917,1.35109406,0.41067235
PlatON,LAT,49056178.3060139,0.008104569091618533,7221056.62053497,-2.15865418,-2.37866196,-2.72642836
GEODNET,GEOD,49027331.1551174,0.24739555407208633,269965.26213475,-0.8872366,-1.58454618,-6.25291225
Strike,STRK,48906575.75229879,9.102189625181882,7564408.23306126,-0.56132337,7.76697017,13.03964001
Mother Iggy,MOTHER,48721075.36838096,0.04940568228399951,7697765.10838927,-1.4817884,-0.23586774,-31.51121675
DIMO,DIMO,48658665.85692006,0.17373251628396927,231860.74226519,-0.05221899,-0.7454271,0.37560221
Tron Bull,BULL,48573359.49357099,0.05111503024627262,5641261.17996308,-2.27436787,-6.2631662,-26.71405073
Streamr,DATA,48443867.80716385,0.044830367458595255,4433715.22748897,-2.82200298,6.54575395,12.4444481
Lift Dollar,USDL,48463449.48027025,0.9998244034826259,2684.50614369,0.0,-0.008903,0.01055628
Litentry,LIT,48259100.43420703,0.8659313533424554,8954787.36329856,-2.71830844,3.83378592,16.23149429
Energy Web Token,EWT,48191953.8514702,1.603078059566828,919733.13005782,0.55987384,6.19789087,20.44702905
Flamingo,FLM,48033756.59158521,0.07572008950511863,6734565.05391282,-2.11933719,6.58401419,7.70504229
Steem Dollars,SBD,47976583.49796052,3.4731816025295212,4642577.1734651,1.11260857,10.8279552,13.65666509
ThunderCore,TT,47765229.885521986,0.004176639848668245,7876634.57043524,-0.8409011,6.60718361,13.90097105
Bella Protocol,BEL,47570165.23841229,0.6581885292017228,10169025.98256187,-2.52516557,0.53992527,5.80158056
Hunt Town,HUNT,47567207.18119826,0.3770157930718061,7531745.51818589,-0.72353812,5.84517509,11.4107331
Minswap,MIN,47427702.75585845,0.043818493953579014,325901.20043016,-2.16652922,0.55464866,25.71626477
OctaSpace,OCTA,47443378.62229545,1.4109859627689045,538037.14437742,-0.1812828,0.98999598,6.04766341
Assemble AI,ASM,47401487.641241565,0.03160099176082771,1672565.84464332,0.8960043,3.9876184,3.70697323
Dasha,VVAIFU,47240532.95599592,0.047414661707996096,21714574.24846834,-11.40229246,40.31772237,-62.06425142
MAP Protocol,MAPO,47006205.82327597,0.009114560893354622,1923258.03677518,0.46633808,4.8853307,-3.99961024
Luna by Virtuals,LUNA,46766712.01067282,0.046766712010672826,985665.63770546,-1.22935544,10.62550598,-21.08455277
Gold DAO,GLDGOV,46391634.20877639,0.06608766939926694,42819.84129264,-4.6660579,2.28239382,13.17738954
ChainSwap,CSWAP,46357998.739987165,0.050155274102872544,311730.36472983,3.6239454,16.18624166,25.02665581
Dora Factory,DORA,45996328.77406753,0.0856100649074872,616237.07026563,1.5172108,3.48330633,-20.75094812
Boson Protocol,BOSON,46059363.64619616,0.33767952056741773,1098924.22415083,1.234964,6.34490819,23.91160286
FirmaChain,FCT,45803200.889243595,0.049473651767026665,20923336.66581789,0.24752057,6.21215327,16.7970453
Goldfinch,GFI,45709804.82820322,1.5688812704439206,1649855.47697063,0.77524852,7.15749809,3.35114986
WhiteCoin,XWC,45583830.12314797,0.05963935836544976,298279.64969426,0.48923072,31.51781585,49.75713169
Enzyme,MLN,45503801.55663372,17.06029629902493,5134183.68287299,-1.67269028,1.43171523,5.75193124
SIDUS,SIDUS,45067788.756232314,0.004816545951727756,2229105.77290638,2.31579273,23.93108358,16.79165504
Numbers Protocol,NUM,45041300.11659074,0.06433403114306087,1134077.35675979,-0.41254192,10.62190777,6.51709341
Velas,VLX,45028043.23237455,0.016942338032143112,793569.09907783,-1.28008606,-0.13969891,0.58103626
Beta Finance,BETA,45052464.75067147,0.05244202246664848,28404064.86003843,-7.60080157,-10.21050258,14.85031275
Ribbon Finance,RBN,44544674.33229754,0.42979490771992207,2304995.42737908,-4.76012107,3.4026428,12.44629216
DEAPcoin,DEP,44761743.708891615,0.0015971317003000943,1737565.11226013,1.10410286,2.13983769,-20.36578589
Agoras: Currency of Tau,AGRS,44594512.686800815,1.4918071706613876,740469.01000362,0.6339987,-4.91702731,-20.11507473
Connex,CONX,44201604.636529505,38.17064303672669,218832.11079789,-0.56113821,-0.76165519,4.56958277
Wanchain,WAN,43979211.474328324,0.22169510386886854,2258875.6015906,-1.5172129,5.79296486,12.76678644
PolySwarm,NCT,44819476.6081058,0.02377059560832672,3134877.90700573,1.90318267,5.34959709,23.66617546
StrikeX,STRX,43684118.95241214,0.0501282363357693,303615.32000796,-1.71089366,-3.00693134,101.05433914
Tokemak,TOKE,43646341.76779376,0.5453485830353779,98388.56064951,0.3217978,2.73436301,-1.96866783
League of Kingdoms Arena,LOKA,43548654.564801455,0.2381049444380866,10480511.07844907,-1.68088928,6.01482402,16.70782649
Daddy Tate,DADDY,43587850.80481679,0.07268485819174374,5001526.03968386,0.05588712,-6.20004551,-19.87762782
MAD,MAD,43539200.23203237,4.3540153174726876e-05,8273110.38233546,1.24108782,24.87110429,303.60290453
Electroneum,ETN,43231040.496989675,0.002404420414477704,801934.67893964,-1.90947121,0.18039335,20.94160617
Shoggoth (shoggoth.monster),SHOGGOTH,43206288.78316404,0.04320628878316404,18883899.68871752,-4.23355757,7.88783871,-50.44008482
Eurite,EURI,42765413.344573446,1.0476678198297278,17811984.09961108,-0.14162273,-0.20197923,-1.01319236
Boba Network,BOBA,42734414.041201614,0.24899988526131667,15693349.6855428,-0.20207579,19.60910865,23.05380642
Memes AI,MemesAI,41784483.3018378,0.04178569306033044,7133940.87306221,-5.7437069,8.72975732,-42.49147724
ZEON,ZEON,41917632.41933464,0.001373038435497466,18522.45963956,1.85876415,4.97835737,9.01924395
Hacken Token,HAI,41620102.735727616,0.049257145771326866,157829.01570784,-0.39034378,0.39350202,-1.17503448
Linear Finance,LINA,41396921.689605206,0.005694766328996527,19560023.33752637,-2.9594438,2.79502988,16.90659644
Voxies,VOXEL,41418476.00996625,0.19678494759027454,21277741.88769272,-2.49277325,2.35023812,12.60484849
NULS,NULS,41412238.71129305,0.37428882392695995,4333125.2999101,-2.25411739,3.80465932,10.81570003
Alkimi,ADS,41334555.28817459,0.1744139676443696,287717.70791291,0.17444024,9.54108678,9.30273319
Whiteheart,WHITE,41325971.41005403,4649.636747305809,0.0,-1.49800349,2.41161183,4.92617483
Viction,VIC,41257880.49599517,0.426082404521968,4389179.5486723,-0.80333517,4.14861955,10.36949108
Samoyedcoin,SAMO,41206039.25133331,0.011267302207002308,2322791.27443499,-2.09293107,10.46656449,-13.71280995
Puffer,PUFFER,40757329.07694598,0.3983837060957198,210852812.65055498,-10.79698644,40.78516242,36.52400968
Propchain,PROPC,40807102.39596431,1.7589130824294483,1757505.11093534,0.87375783,2.58926153,9.35825661
Groestlcoin,GRS,40580149.87814398,0.46972888017165987,14636398.65503595,-0.81695268,10.5097896,12.26006958
Isiklar Coin,ISIKC,40918595.808560446,0.40918595808560443,2841643.57648303,2.09401685,-1.03037254,-1.01558423
Green Satoshi Token (SOL),GST,40297083.01892607,0.017494544294594544,1738812.64361529,-0.83869003,2.94408578,2.24821698
Billy,BILLY,40259583.94719652,0.043006051135913784,15940468.20768822,-1.69000131,4.44786623,-27.04904986
Komodo,KMD,40164868.41718301,0.29543010904269895,3766289.22327495,-1.90970226,4.11386923,-2.67360534
Bitget Wallet Token,BWB,40200844.95667419,0.28128166442837305,5004262.51907225,-0.6979297,0.23046276,2.99206132
DEXTools,DEXT,39681977.98834662,0.511170111259294,151089.86286233,0.30840184,-0.43361581,-6.7467207
Kishu Inu,KISHU,39420101.44289401,4.23252666381583e-10,943730.89632122,-2.68760132,1.38679263,-13.71963861
TROY,TROY,39235122.889191195,0.0045489997552685445,69068245.11701642,-0.49965625,1.16973615,17.72902053
Pixer Eternity,PXT,39270382.31575378,0.012572100447623923,837683.52311103,0.08051652,-10.25134,-44.47498146
VAIOT,VAI,39167852.07219203,0.11251408728686733,1345493.70919057,0.60097488,19.65128328,37.330194
GameFi.org,GAFI,39151558.329644345,3.577097516547042,466377.09644685,-0.70429997,2.8038733,9.15789524
Stader,SD,38776426.19676079,0.9512626095435396,4644240.80490874,-2.87639761,0.87761753,4.20981252
Bitgert,BRISE,38509058.62139221,9.732172223314688e-08,19181986.87896445,-1.02701028,1.4392983,2.75596216
StaFi,FIS,38340920.629825406,0.3665517094463261,11035205.09940692,-2.46483657,5.64029326,10.09817141
Biswap,BSW,38382324.34094538,0.07399265332714802,10052295.74645019,-2.5529641,2.35138819,7.16193497
dForce,DF,38415562.14129739,0.0384183994696636,4552635.2230814,-1.80811487,-1.97070816,6.6673697
Aleph.im,ALEPH,38352960.66597108,0.1551366631649282,986723.80675704,1.33944397,3.50940357,4.426239
Moss Coin,MOC,38213838.02553605,0.09066375551644824,12103152.04388962,0.50877595,6.77269911,9.92489291
Ultiverse,ULTI,38091434.55671984,0.01350760090663824,11801769.93871308,-3.27748342,7.4983342,-4.32072658
Self Chain,SLF,38027660.73794388,0.39203773956643173,48935549.53242619,2.58886374,2.2811678,24.44630811
Tether EURt,EURt,38092976.30076568,1.04687444230217,1646223.83051275,-0.06764823,0.3500521,-0.36552899
Persistence One,XPRT,38083038.46503802,0.17848444142501013,430213.96502579,-0.32044632,-2.57102786,2.93876569
Ultra,UOS,38013745.99768631,0.0963569542686597,1057671.01853699,-2.40973813,6.90000336,13.7760407
RAMP,RAMP,37338488.30214857,0.07814035393972583,57787.74450804,-5.94356321,2.62621112,10.73120465
Tranchess,CHESS,37238069.110053726,0.19215575366839002,5225834.05902365,-1.72335313,4.90575274,13.6164357
NAVI Protocol,NAVX,37065946.65894138,0.11654113316897184,6379143.54856664,-2.34878998,-11.94020332,-21.49144996
Everscale,EVER,36953823.14270564,0.01861162735052742,144375.93962905,0.25898558,0.66249174,-6.07007697
OpenGPU,oGPU,36800480.9688274,2.9333617447620766,1809591.9917269,-3.43712313,34.09404369,175.76738068
Houdini Swap,LOCK,36776495.93346556,0.38282827008937975,154895.65489011,-2.30805332,-0.04659137,-5.86420743
Propbase,PROPS,36731373.00465292,0.09596662029938771,2159550.40698182,-0.38133545,2.43371595,-0.6171536
Concordium,CCD,36729541.69787708,0.0033385183329453305,465853.12291308,1.3036229,1.37020966,-1.28429027
Measurable Data Token,MDT,36547240.761663966,0.05405141126398355,8988079.96744085,-0.61962256,4.78462962,4.13147942
Artrade,ATR,36275114.159309246,0.02765823527483576,814331.99450728,5.37804713,35.45944878,71.41619258
IDEX,IDEX,35965064.61007673,0.04453938681526419,5861774.86708974,-1.72497868,6.2337706,8.23647843
Nimiq,NIM,35894558.358716056,0.002854768789335503,168308.12191058,-3.73857308,9.84981863,-21.36857742
Mango,MNGO,35887871.26321166,0.0310718489551592,100513.242811,0.54790067,8.60467326,20.63760281
Polkastarter,POLS,35913036.76660312,0.36199143232708086,880507.37028118,0.00895915,2.20414612,20.05936828
QuickSwap [Old],QUICK,35849583.85870043,48.265772184006664,58642.94064674,-1.87096354,2.62901559,6.87217002
Masa,MASA,35761721.294161886,0.10010812387048917,5217607.89952554,-1.85372923,17.63176509,28.20108686
Celo Dollar,CUSD,35545634.57927678,0.9997600551177299,3747874.29589409,0.00754947,-0.01395987,-0.01244645
RichQUACK.com,QUACK,35429107.12327375,8.0363694244875e-10,441721.62783578,-0.52039195,-1.33394888,1.28956582
Quickswap [New],QUICK,35162712.95593135,0.04734328536340966,7122800.06221233,-2.57213627,2.76969841,6.98512981
COMBO,COMBO,35053060.729768105,0.49334550825924933,7282007.73634313,-2.46123664,5.72074625,11.96292091
crow with knife,CAW,34814455.94498842,4.5221719192013475e-08,2761600.27697893,-6.99772826,-12.29159189,-15.92910988
Pirate Nation,PIRATE,34823968.8196935,0.1464339270880061,2798773.78029408,-2.87094365,-1.87945887,-8.77699665
Prosper,PROS,34752010.43030411,0.7287870528603636,8018143.4806471,-0.19707062,4.01704593,3.28417405
Harvest Finance,FARM,34503803.43979087,51.330932654161465,3813862.15672213,-1.96712147,1.00972189,-8.90534965
